,0
age,0
education,52
balance,153
day,0
month,0
duration,0
campaign,0
pdays,801
previous,0
poutcome,0
job_blue,859
job_entrepreneur,0
job_housemaid,1035
job_management,0
job_retired,0
job_self,0
job_services,0
job_student,0
job_technician,0
job_unemployed,1018
job_unknown,1051
marital_married,0
marital_single,0
default_yes,1039
housing_yes,0
loan_yes,0
contact_telephone,967
contact_unknown,0
