,0
age,2116
education,2021
balance,1822
day,2116
month,2116
duration,2116
campaign,2116
pdays,514
previous,514
poutcome,2116
job_blue,2116
job_entrepreneur,2116
job_housemaid,2116
job_management,475
job_retired,145
job_self,75
job_services,2116
job_student,70
job_technician,2116
job_unemployed,67
job_unknown,2116
marital_married,2116
marital_single,2116
default_yes,37
housing_yes,1009
loan_yes,290
contact_telephone,2116
contact_unknown,2116
