,0
age,2116
education,2116
balance,1660
day,2116
month,2116
duration,2116
campaign,109
pdays,507
previous,10
poutcome,2116
job_blue,0
job_entrepreneur,2116
job_housemaid,2116
job_management,2116
job_retired,2116
job_self,2116
job_services,0
job_student,2116
job_technician,2116
job_unemployed,2116
job_unknown,0
marital_married,0
marital_single,2116
default_yes,0
housing_yes,2116
loan_yes,0
contact_telephone,2116
contact_unknown,2116
