,0
age,0
education,0
balance,456
day,0
month,0
duration,0
campaign,2007
pdays,1609
previous,2106
poutcome,0
job_blue,2116
job_entrepreneur,0
job_housemaid,0
job_management,0
job_retired,0
job_self,0
job_services,2116
job_student,0
job_technician,0
job_unemployed,0
job_unknown,2116
marital_married,2116
marital_single,0
default_yes,2116
housing_yes,0
loan_yes,2116
contact_telephone,0
contact_unknown,0
