,0
Age,0
Job,3
Credit amount,0
Duration,0
Sex_female,69
Sex_male,0
Housing_free,0
Housing_own,0
Housing_rent,82
Saving accounts_little,0
Saving accounts_moderate,0
Saving accounts_quite rich,96
Checking account_little,0
Checking account_moderate,75
Checking account_rich,0
Purpose_business,87
Purpose_car,0
Purpose_domestic appliances,0
Purpose_education,97
Purpose_furniture/equipment,81
Purpose_radio/TV,0
Purpose_repairs,0
