,0
age,0
education,0
balance,81
day,0
month,0
duration,0
campaign,0
pdays,801
previous,0
poutcome,801
job_blue,0
job_entrepreneur,1023
job_housemaid,0
job_management,808
job_retired,981
job_self,0
job_services,0
job_student,1026
job_technician,904
job_unemployed,1018
job_unknown,1051
marital_married,0
marital_single,0
default_yes,0
housing_yes,0
loan_yes,909
contact_telephone,0
contact_unknown,0
