,0
Age,0
Job,0
Credit amount,0
Duration,12
Sex_female,0
Sex_male,0
Housing_free,182
Housing_own,0
Housing_rent,0
Saving accounts_little,0
Saving accounts_moderate,186
Saving accounts_quite rich,188
Checking account_little,0
Checking account_moderate,0
Checking account_rich,0
Purpose_business,0
Purpose_car,0
Purpose_domestic appliances,0
Purpose_education,194
Purpose_furniture/equipment,0
Purpose_radio/TV,0
Purpose_repairs,197
