,0
age,0
education,0
balance,109
day,0
month,53
duration,0
campaign,0
pdays,0
previous,0
poutcome,2116
job_blue,2116
job_entrepreneur,0
job_housemaid,2116
job_management,2116
job_retired,0
job_self,0
job_services,2116
job_student,2116
job_technician,2116
job_unemployed,0
job_unknown,0
marital_married,0
marital_single,0
default_yes,0
housing_yes,2116
loan_yes,0
contact_telephone,0
contact_unknown,0
