,0
age,2116
education,2116
balance,2007
day,2116
month,2063
duration,2116
campaign,2116
pdays,2116
previous,2116
poutcome,0
job_blue,0
job_entrepreneur,2116
job_housemaid,0
job_management,0
job_retired,2116
job_self,2116
job_services,0
job_student,0
job_technician,0
job_unemployed,2116
job_unknown,2116
marital_married,2116
marital_single,2116
default_yes,2116
housing_yes,0
loan_yes,2116
contact_telephone,2116
contact_unknown,2116
