,0
age,1058
education,1058
balance,905
day,1058
month,1058
duration,1058
campaign,1058
pdays,256
previous,1058
poutcome,257
job_blue,1058
job_entrepreneur,1058
job_housemaid,1058
job_management,250
job_retired,77
job_self,1058
job_services,78
job_student,1058
job_technician,154
job_unemployed,1058
job_unknown,1058
marital_married,1058
marital_single,330
default_yes,19
housing_yes,1058
loan_yes,1058
contact_telephone,91
contact_unknown,232
