,0
age,0
education,0
balance,153
day,0
month,0
duration,0
campaign,0
pdays,801
previous,801
poutcome,0
job_blue,0
job_entrepreneur,0
job_housemaid,0
job_management,0
job_retired,0
job_self,0
job_services,0
job_student,1026
job_technician,0
job_unemployed,0
job_unknown,0
marital_married,0
marital_single,0
default_yes,0
housing_yes,0
loan_yes,909
contact_telephone,0
contact_unknown,0
