,0
Age,0
Job,5
Credit amount,0
Duration,2
Sex_female,0
Sex_male,0
Housing_free,182
Housing_own,0
Housing_rent,0
Saving accounts_little,73
Saving accounts_moderate,0
Saving accounts_quite rich,188
Checking account_little,0
Checking account_moderate,157
Checking account_rich,192
Purpose_business,180
Purpose_car,0
Purpose_domestic appliances,0
Purpose_education,0
Purpose_furniture/equipment,0
Purpose_radio/TV,0
Purpose_repairs,0
