,0
age,0
education,0
balance,81
day,0
month,0
duration,0
campaign,0
pdays,802
previous,0
poutcome,801
job_blue,859
job_entrepreneur,1023
job_housemaid,0
job_management,0
job_retired,0
job_self,0
job_services,0
job_student,0
job_technician,0
job_unemployed,0
job_unknown,0
marital_married,0
marital_single,0
default_yes,1039
housing_yes,556
loan_yes,0
contact_telephone,0
contact_unknown,826
