,0
age,1058
education,1058
balance,977
day,1058
month,1058
duration,1058
campaign,1058
pdays,256
previous,1058
poutcome,257
job_blue,199
job_entrepreneur,35
job_housemaid,1058
job_management,1058
job_retired,1058
job_self,1058
job_services,1058
job_student,1058
job_technician,1058
job_unemployed,1058
job_unknown,1058
marital_married,1058
marital_single,1058
default_yes,19
housing_yes,502
loan_yes,1058
contact_telephone,1058
contact_unknown,232
