,0
age,0
education,0
balance,81
day,0
month,0
duration,0
campaign,0
pdays,801
previous,801
poutcome,0
job_blue,0
job_entrepreneur,0
job_housemaid,1035
job_management,0
job_retired,981
job_self,0
job_services,0
job_student,1026
job_technician,904
job_unemployed,1018
job_unknown,0
marital_married,0
marital_single,0
default_yes,0
housing_yes,0
loan_yes,0
contact_telephone,967
contact_unknown,0
