,0
age,0
education,0
balance,145
day,0
month,0
duration,0
campaign,0
pdays,1604
previous,0
poutcome,1603
job_blue,1734
job_entrepreneur,2048
job_housemaid,0
job_management,0
job_retired,0
job_self,0
job_services,0
job_student,0
job_technician,0
job_unemployed,0
job_unknown,0
marital_married,0
marital_single,0
default_yes,2079
housing_yes,1107
loan_yes,0
contact_telephone,0
contact_unknown,1650
