,0
age,0
education,52
balance,153
day,0
month,0
duration,0
campaign,0
pdays,801
previous,0
poutcome,801
job_blue,0
job_entrepreneur,0
job_housemaid,0
job_management,0
job_retired,0
job_self,1016
job_services,0
job_student,0
job_technician,0
job_unemployed,0
job_unknown,1051
marital_married,0
marital_single,728
default_yes,1039
housing_yes,0
loan_yes,0
contact_telephone,967
contact_unknown,826
