,0
age,0
education,52
balance,153
day,0
month,0
duration,0
campaign,0
pdays,801
previous,801
poutcome,0
job_blue,0
job_entrepreneur,0
job_housemaid,0
job_management,808
job_retired,981
job_self,1016
job_services,0
job_student,1026
job_technician,0
job_unemployed,1018
job_unknown,0
marital_married,0
marital_single,0
default_yes,1039
housing_yes,556
loan_yes,909
contact_telephone,0
contact_unknown,0
