,0
age,0
education,0
balance,294
day,0
month,0
duration,0
campaign,0
pdays,1602
previous,1602
poutcome,0
job_blue,0
job_entrepreneur,2048
job_housemaid,0
job_management,0
job_retired,1971
job_self,0
job_services,0
job_student,2046
job_technician,0
job_unemployed,2049
job_unknown,2102
marital_married,0
marital_single,0
default_yes,0
housing_yes,0
loan_yes,1826
contact_telephone,1946
contact_unknown,0
