,0
Age,200
Job,0
Credit amount,199
Duration,200
Sex_female,200
Sex_male,0
Housing_free,200
Housing_own,0
Housing_rent,161
Saving accounts_little,0
Saving accounts_moderate,186
Saving accounts_quite rich,0
Checking account_little,135
Checking account_moderate,157
Checking account_rich,0
Purpose_business,0
Purpose_car,128
Purpose_domestic appliances,200
Purpose_education,0
Purpose_furniture/equipment,163
Purpose_radio/TV,143
Purpose_repairs,197
