,0
age,1058
education,1058
balance,997
day,1058
month,1029
duration,1058
campaign,1058
pdays,1058
previous,1058
poutcome,0
job_blue,0
job_entrepreneur,1058
job_housemaid,0
job_management,0
job_retired,1058
job_self,1058
job_services,0
job_student,0
job_technician,0
job_unemployed,1058
job_unknown,1058
marital_married,1058
marital_single,1058
default_yes,1058
housing_yes,0
loan_yes,1058
contact_telephone,1058
contact_unknown,1058
