,0
age,1058
education,1058
balance,822
day,1058
month,1058
duration,1058
campaign,51
pdays,253
previous,7
poutcome,1058
job_blue,0
job_entrepreneur,1058
job_housemaid,1058
job_management,1058
job_retired,1058
job_self,1058
job_services,0
job_student,1058
job_technician,1058
job_unemployed,1058
job_unknown,0
marital_married,0
marital_single,1058
default_yes,0
housing_yes,1058
loan_yes,0
contact_telephone,1058
contact_unknown,1058
